GAME NAME, NUM PLAYERS, WIN?, RANK P1, UTILITY P1, NUM MOVES, NUM P1 MOVES
Renard et les Poules, 2, true, 1.0, 1.0, 63.0, 32
Gomoku, 2, true, 1.0, 1.0, 29.0, 15
Chuka, 1, true, 1.0, 1.0, 10.0, 10
Radran, 2, false, 1.5, 0.0, 34.0, 16
Hamiltonian Maze, 1, false, 0.0, -1.0, 32.0, 32
Social Distance Chess, 2, true, 1.0, 1.0, 33.0, 17
Oware, 2, true, 1.0, 1.0, 654.0, 326
Welschschach, 2, true, 1.0, 1.0, 77.0, 39
Bis Gutiya, 2, true, 1.0, 1.0, 77.0, 39
Lam Waladach, 2, false, 1.5, 0.0, 1000.0, 495
Hasami Shogi, 2, true, 1.0, 1.0, 77.0, 39
Konane, 2, true, 1.0, 1.0, 82.0, 41
Dum Blas, 2, false, 2.0, -1.0, 267.0, 131
Residuel, 2, true, 1.0, 1.0, 31.0, 16
Yoin, 2, false, 2.0, -1.0, 127.0, 64
Notakto, 2, false, 2.0, -1.0, 111.0, 56
Rithmomachia, 2, false, 1.5, 0.0, 1000.0, 499
Acedrex (Alfonso), 2, true, 1.0, 1.0, 43.0, 22
Flume, 2, true, 1.0, 1.0, 49.0, 37
Bao Ki Arabu (Zanzibar 1), 2, true, 1.0, 1.0, 83.0, 52
Agilidade, 2, false, 1.5, 0.0, 16.0, 7
Insanity, 1, true, 1.0, 1.0, 32.0, 32
La'b Akila, 2, false, 2.0, -1.0, 250.0, 124
Dam (Singapore), 2, true, 1.0, 1.0, 121.0, 61
Tuknanavuhpi, 2, true, 1.0, 1.0, 73.0, 37
Greatest Loss, 2, false, 2.0, -1.0, 11.0, 6
Kisolo, 2, false, 2.0, -1.0, 89.0, 28
McCooey Chess, 2, true, 1.0, 1.0, 81.0, 41
Stratomic, 2, true, 1.0, 1.0, 69.0, 35
Kharberg, 2, true, 1.0, 1.0, 22.0, 13
Baghchal, 2, false, 2.0, -1.0, 386.0, 192
Bashni, 2, false, 2.0, -1.0, 59.0, 28
Horde Chess, 2, true, 1.0, 1.0, 73.0, 37
Squava, 2, false, 2.0, -1.0, 17.0, 9
Kay, 2, false, 2.0, -1.0, 276.0, 135
Adjiboto, 2, true, 1.0, 1.0, 61.0, 31
Moxie, 2, true, 1.0, 1.0, 11.0, 6
Buudal, 2, false, 2.0, -1.0, 258.0, 128
Tsoro (Reentered Captures), 2, false, 1.5, 0.0, 1000.0, 973
Shatranj (Algeria), 2, true, 1.0, 1.0, 49.0, 25
Meusueb, 2, true, 1.0, 1.0, 122.0, 58
Mangola, 2, false, 2.0, -1.0, 101.0, 31
Yonin Shogi, 4, true, 1.0, 1.0, 164.0, 69
Trike, 2, false, 2.0, -1.0, 51.0, 26
Currierspiel, 2, true, 1.0, 1.0, 77.0, 39
T'oki, 2, true, 1.0, 1.0, 45.0, 23
Akidada, 2, true, 1.0, 1.0, 145.0, 73
Ngulungu, 2, true, 1.0, 1.0, 18.0, 10
HexTrike, 2, false, 2.0, -1.0, 80.0, 39
Murus Gallicus, 2, true, 1.0, 1.0, 19.0, 10
Msuwa wa Kunja, 2, true, 1.0, 1.0, 46.0, 28
ArdRi, 2, true, 1.0, 1.0, 51.0, 26
Polypods, 2, false, 2.0, -1.0, 26.0, 12
Tower of Hanoi, 1, true, 1.0, 1.0, 7.0, 7
Gonnect, 2, false, 2.0, -1.0, 162.0, 80
Fission, 2, true, 1.0, 1.0, 23.0, 12
Dama (Kenya), 2, false, 2.0, -1.0, 131.0, 63
Dam, 2, true, 1.0, 1.0, 130.0, 69
Quantik, 2, false, 2.0, -1.0, 10.0, 4
Mangala (Turkey), 2, false, 2.0, -1.0, 69.0, 35
Slitherlink, 1, false, 0.0, -1.0, 500.0, 500
Choro (Lango), 2, true, 1.0, 1.0, 22.0, 20
Shatranj al-Husun, 2, true, 1.0, 1.0, 95.0, 48
Misoro Tsoro (Additional Capture), 2, false, 1.5, 0.0, 73.0, 34
Uthi, 2, false, 2.0, -1.0, 321.0, 153
Tic-Tac-Chess, 2, true, 1.0, 1.0, 233.0, 117
Main Chator, 2, true, 1.0, 1.0, 53.0, 27
Bao Kiswahili (DR Congo), 2, false, 2.0, -1.0, 16.0, 6
Shiva, 2, false, 2.0, -1.0, 30.0, 14
Ryakati, 2, false, 1.5, 0.0, 1000.0, 811
Wore, 2, false, 2.0, -1.0, 242.0, 120
Pentago, 2, false, 2.0, -1.0, 31.0, 15
Raja Pasu Mandiri, 3, false, 3.0, -1.0, 1500.0, 141
Hnefatafl, 2, true, 1.0, 1.0, 85.0, 43
Double-Run Stone, 2, false, 2.0, -1.0, 22.0, 10
Hus (Damara), 2, false, 1.5, 0.0, 1000.0, 515
Wrigglers Squared, 2, true, 1.0, 1.0, 31.0, 16
Choro (Acholi), 2, false, 2.0, -1.0, 72.0, 24
Louis XVI, 2, true, 1.0, 1.0, 41.0, 21
Surakarta, 2, true, 1.0, 1.0, 39.0, 20
Mylna, 2, true, 1.0, 1.0, 41.0, 22
Brusky Chess, 2, true, 1.0, 1.0, 45.0, 23
Makvoer, 2, true, 1.0, 1.0, 59.0, 30
La Dama, 2, true, 1.0, 1.0, 22.0, 12
Pam Pait, 2, true, 1.0, 1.0, 105.0, 53
Buttons And Lights, 1, true, 1.0, 1.0, 6.0, 6
Khutka Boia, 2, false, 2.0, -1.0, 588.0, 283
Musoro Tsoro, 2, false, 2.0, -1.0, 157.0, 81
Diamond, 2, true, 1.0, 1.0, 23.0, 12
Xonin Shatar (Simple), 2, true, 1.0, 1.0, 75.0, 41
Morabaraba, 2, false, 2.0, -1.0, 62.0, 28
Abalala'e, 2, false, 2.0, -1.0, 365.0, 175
Pentalath, 2, true, 1.0, 1.0, 11.0, 6
Ultimate Chess, 2, false, 1.5, 0.0, 423.0, 214
Chaturanga (Kridakausalya), 2, true, 1.0, 1.0, 85.0, 43
Shatranj at-Tamma, 2, true, 1.0, 1.0, 235.0, 118
Niranchy, 2, false, 2.0, -1.0, 14.0, 6
Amazon Chess, 2, true, 1.0, 1.0, 36.0, 19
Forge, 2, false, 2.0, -1.0, 112.0, 55
Juroku Musashi, 2, true, 1.0, 1.0, 28.0, 13
Branching Coral, 2, false, 2.0, -1.0, 30.0, 14
Tapatan, 2, true, 1.0, 1.0, 7.0, 4
Scachs, 2, true, 1.0, 1.0, 73.0, 37
Havannah, 2, true, 1.0, 1.0, 13.0, 7
Demala Diviyan Keliya, 2, true, 1.0, 1.0, 33.0, 17
Ti, 2, true, 1.0, 1.0, 82.0, 42
Breakthrough Chess, 2, true, 1.0, 1.0, 53.0, 27
Main Chongkak, 2, false, 2.0, -1.0, 509.0, 256
Ako Okwe, 2, true, 1.0, 1.0, 46.0, 22
Janes Soppi (Symmetrical), 2, false, 1.5, 0.0, 1000.0, 499
Chiana wa Kunja, 2, false, 2.0, -1.0, 169.0, 82
HeXentafl, 2, true, 1.0, 1.0, 39.0, 20
Driesticken, 2, true, 1.0, 1.0, 225.0, 113
Sudoku X, 1, false, 0.0, -1.0, 500.0, 500
Minishogi, 2, true, 1.0, 1.0, 15.0, 9
Wari (Alignment), 2, false, 2.0, -1.0, 82.0, 37
Dala, 2, true, 1.0, 1.0, 37.0, 24
I, 2, false, 2.0, -1.0, 19.0, 10
Keryo-Pente, 2, true, 1.0, 1.0, 25.0, 13
English Wari (St. Lucia), 2, true, 1.0, 1.0, 51.0, 26
Mig Mang, 2, true, 1.0, 1.0, 352.0, 175
Shatranj al-Kabir, 2, false, 1.5, 0.0, 980.0, 489
Manu, 2, true, 1.0, 1.0, 217.0, 109
Phase Chess, 2, true, 1.0, 1.0, 55.0, 28
Tchela, 2, true, 1.0, 1.0, 82.0, 42
Fivalath, 2, true, 1.0, 1.0, 11.0, 6
Njombwa (One Counter), 2, false, 2.0, -1.0, 102.0, 38
Rimau-Rimau (Two Tigers), 2, true, 1.0, 1.0, 119.0, 61
Double-Move Situ, 2, false, 2.0, -1.0, 20.0, 11
Mlabalaba, 2, true, 1.0, 1.0, 41.0, 26
Atoll, 2, false, 1.5, 0.0, 106.0, 52
Moruba, 2, true, 1.0, 1.0, 114.0, 56
Capture the Queen, 2, true, 1.0, 1.0, 3.0, 2
Claustro, 2, false, 2.0, -1.0, 17.0, 9
MaxMatch, 2, false, 1.5, 0.0, 17.0, 9
Omega, 2, false, 2.0, -1.0, 60.0, 29
Fetach, 2, true, 1.0, 1.0, 35.0, 18
Game of Solomon, 2, true, 1.0, 1.0, 233.0, 117
Lam Turki, 1, false, 0.0, -1.0, 15.0, 15
Fettas, 2, true, 1.0, 1.0, 99.0, 55
Squaro, 1, false, 0.0, -1.0, 500.0, 500
Ciri Amber, 2, true, 1.0, 1.0, 21.0, 11
Allemande, 2, false, 2.0, -1.0, 23.0, 11
Sujjua, 2, true, 1.0, 1.0, 9.0, 5
Fart (7x7), 2, false, 2.0, -1.0, 290.0, 144
Cascades, 2, true, 1.0, 1.0, 99.0, 52
Double Chess, 2, true, 1.0, 1.0, 33.0, 17
Crusade, 2, false, 2.0, -1.0, 40.0, 19
Lamosh, 2, false, 1.5, 0.0, 1000.0, 494
Bam Blang Beh Khla, 2, true, 1.0, 1.0, 325.0, 163
Bagh Batti, 2, false, 2.0, -1.0, 353.0, 167
Bao Ki Arabu (Zanzibar 2), 2, false, 2.0, -1.0, 146.0, 67
Lielow, 2, true, 1.0, 1.0, 17.0, 9
Y, 2, false, 2.0, -1.0, 40.0, 19
Gala, 2, false, 1.5, 0.0, 1000.0, 499
Main Tapak Empat, 2, true, 1.0, 1.0, 30.0, 14
Nsolo, 2, true, 1.0, 1.0, 94.0, 51
Unfair, 2, true, 1.0, 1.0, 8.0, 4
Nuktagaq, 2, true, 1.0, 1.0, 259.0, 130
Fergen Gobale, 2, false, 2.0, -1.0, 72.0, 37
Quick Chess, 2, true, 1.0, 1.0, 9.0, 5
Engijn Zirge, 2, true, 1.0, 1.0, 7.0, 4
Quendo, 4, true, 1.0, 1.0, 57.0, 25
Sabou'iyya, 2, true, 1.0, 1.0, 46.0, 25
Katro, 2, true, 1.0, 1.0, 95.0, 67
Musinaykahwhanmetowaywin, 2, true, 1.0, 1.0, 136.0, 70
Brood, 2, true, 1.0, 1.0, 67.0, 29
Nim, 2, true, 1.0, 1.0, 26.0, 12
Dig Dig, 2, true, 1.0, 1.0, 67.0, 37
Omnidirectional Draughts, 2, true, 1.0, 1.0, 75.0, 45
Tic-Tac-Mo, 3, true, 1.0, 1.0, 8.0, 2
Chessence, 2, true, 1.0, 1.0, 34.0, 16
Frisian Draughts, 2, false, 2.0, -1.0, 88.0, 42
Grande Acedrex, 2, true, 1.0, 1.0, 101.0, 51
Tsoro Yemutatu (Triangle), 2, false, 2.0, -1.0, 196.0, 97
Lotus, 2, true, 1.0, 1.0, 75.0, 38
Sweep Burrow, 2, false, 2.0, -1.0, 62.0, 29
Killer Sudoku, 1, false, 0.0, -1.0, 500.0, 500
Breakthru, 2, true, 1.0, 1.0, 101.0, 47
Doov, 2, true, 1.0, 1.0, 135.0, 68
Whyo, 2, true, 1.0, 1.0, 227.0, 114
Wouri, 2, false, 2.0, -1.0, 316.0, 159
El-Mthaltha, 2, true, 1.0, 1.0, 13.0, 7
Onyx, 2, false, 2.0, -1.0, 128.0, 63
Peralikatuma, 2, true, 1.0, 1.0, 134.0, 70
TacTix, 2, true, 1.0, 1.0, 20.0, 10
Bravalath, 2, true, 1.0, 1.0, 13.0, 7
Hawalis, 2, true, 1.0, 1.0, 196.0, 97
Co Chan Cho, 2, false, 2.0, -1.0, 300.0, 149
Len Cua Kin Ngoa, 2, true, 1.0, 1.0, 7.0, 4
Nchuwa, 2, true, 1.0, 1.0, 47.0, 26
Official Football Chess, 2, true, 1.0, 1.0, 27.0, 14
Mini Hexchess, 2, true, 1.0, 1.0, 39.0, 20
Breakthrough Checkers, 2, false, 2.0, -1.0, 34.0, 16
Tugul Shodra, 2, true, 1.0, 1.0, 9.0, 5
Gasetavl (Gedved), 2, false, 1.5, 0.0, 1000.0, 499
Upper Hand, 2, false, 2.0, -1.0, 28.0, 13
Kapana Bona, 2, false, 2.0, -1.0, 247.0, 124
Tsoro (Baia), 2, true, 1.0, 1.0, 101.0, 71
Tsoro Yemutwelve, 2, true, 1.0, 1.0, 55.0, 33
Domineering, 2, false, 2.0, -1.0, 16.0, 7
The Concentration Game, 2, false, 2.0, -1.0, 241.0, 121
Hops-a-Daisy Generalized, 2, true, 1.0, 1.0, 13.0, 7
Shatren, 2, true, 1.0, 1.0, 141.0, 71
Ntyenge, 2, false, 2.0, -1.0, 254.0, 126
Saxun, 2, true, 1.0, 1.0, 49.0, 25
Pallankuli, 2, false, 2.0, -1.0, 167.0, 91
Huli-Mane Ata, 2, false, 2.0, -1.0, 248.0, 123
Baqura, 2, true, 1.0, 1.0, 913.0, 495
Anti-Knight Sudoku, 1, false, 0.0, -1.0, 500.0, 500
Yavalax, 2, true, 1.0, 1.0, 76.0, 38
Oure Ngat, 2, false, 1.5, 0.0, 1000.0, 499
Quad Wrangle, 2, true, 1.0, 1.0, 67.0, 34
Connect6, 2, true, 1.0, 1.0, 13.0, 7
Andada, 2, false, 2.0, -1.0, 68.0, 38
LastEdge, 2, false, 2.0, -1.0, 22.0, 10
Chains of Thought, 2, true, 1.0, 1.0, 23.0, 12
Hufesay, 2, false, 1.5, 0.0, 1000.0, 461
La Chascona, 2, true, 1.0, 1.0, 54.0, 31
Mangala (Bedouin), 2, false, 2.0, -1.0, 211.0, 113
Ho-Bag Gonu, 2, false, 1.5, 0.0, 1000.0, 499
Gioco dell'Orso, 2, false, 1.5, 0.0, 1000.0, 500
The Babylonian, 2, true, 1.0, 1.0, 61.0, 36
Santaraj, 2, true, 1.0, 1.0, 103.0, 52
MiniXiangqi, 2, true, 1.0, 1.0, 7.0, 4
Tridoku, 1, false, 0.0, -1.0, 500.0, 500
Level Chess, 4, false, 1.5, 0.6666666666666667, 1139.0, 542
Twelve Men's Morris, 2, true, 1.0, 1.0, 83.0, 46
Shah, 2, false, 1.5, 0.0, 1000.0, 500
Let's Catch the Lion, 2, false, 2.0, -1.0, 4.0, 1
Ngre E E, 2, false, 1.5, 0.0, 8.0, 3
Seesaw, 2, true, 1.0, 1.0, 53.0, 26
Two-Colour, 2, false, 1.5, 0.0, 35.0, 18
Ex Nihilo, 2, false, 2.0, -1.0, 19.0, 11
Tuk Tak, 2, true, 1.0, 1.0, 227.0, 114
Long Assize, 2, true, 1.0, 1.0, 67.0, 34
Shatranj, 2, true, 1.0, 1.0, 23.0, 12
Hex Amazons, 2, true, 1.0, 1.0, 149.0, 75
Bagh Bandi, 2, true, 1.0, 1.0, 50.0, 40
Ikibuguzo (Opening 1), 2, false, 2.0, -1.0, 61.0, 17
Viking Chess, 2, true, 1.0, 1.0, 108.0, 54
Um el Tuweisat, 2, true, 1.0, 1.0, 47.0, 24
Fondji, 2, true, 1.0, 1.0, 582.0, 290
Pylos, 2, false, 2.0, -1.0, 46.0, 21
Tule Paid, 2, true, 1.0, 1.0, 53.0, 33
Barca, 2, false, 1.5, 0.0, 1000.0, 499
Selus (Massawa), 2, false, 1.5, 0.0, 1000.0, 524
Scaffold, 2, false, 2.0, -1.0, 83.0, 46
Laomuzhu, 2, false, 1.5, 0.0, 1000.0, 466
Vela, 2, true, 1.0, 1.0, 32.0, 15
Koti Keliya, 2, true, 1.0, 1.0, 15.0, 8
Kanguruh, 2, false, 1.5, 0.0, 1000.0, 510
Epelle, 2, true, 1.0, 1.0, 231.0, 116
Tank Tactics, 2, false, 2.0, -1.0, 15.0, 8
Janes Soppi, 2, true, 1.0, 1.0, 12.0, 5
Oumoul Kono, 2, false, 2.0, -1.0, 288.0, 143
Uril, 2, true, 1.0, 1.0, 61.0, 31
All Queens Chess, 2, true, 1.0, 1.0, 7.0, 4
Iyogh, 2, true, 1.0, 1.0, 29.0, 15
Loop Chess, 2, true, 1.0, 1.0, 23.0, 12
Yavalade, 3, false, 2.0, 0.0, 15.0, 6
Mbelele, 2, true, 1.0, 1.0, 185.0, 83
Wa'ache Waledat, 2, false, 2.0, -1.0, 136.0, 58
Traffic Lights, 2, false, 2.0, -1.0, 22.0, 10
Tauru, 2, true, 1.0, 1.0, 43.0, 26
Mak Ruk, 2, true, 1.0, 1.0, 63.0, 32
Tama, 2, true, 1.0, 1.0, 313.0, 158
Leyla, 2, false, 2.0, -1.0, 317.0, 157
Triple Tangle, 2, true, 1.0, 1.0, 34.0, 19
Gyre, 2, true, 1.0, 1.0, 95.0, 48
Bajr, 2, true, 1.0, 1.0, 85.0, 43
Lasca, 2, false, 2.0, -1.0, 32.0, 15
Zamma, 2, true, 1.0, 1.0, 69.0, 40
Ja-Jeon-Geo-Gonu, 2, true, 1.0, 1.0, 9.0, 5
Mefuvha, 2, false, 2.0, -1.0, 136.0, 66
Redstone, 2, true, 1.0, 1.0, 221.0, 111
Snort, 2, true, 1.0, 1.0, 37.0, 19
Connect Four, 2, false, 2.0, -1.0, 30.0, 14
Caturvimsatikosthakatmiki Krida, 2, false, 2.0, -1.0, 10.0, 4
MensaSpiel, 2, true, 1.0, 1.0, 36.0, 17
Onek Rong, 2, false, 2.0, -1.0, 31.0, 16
Oriath, 1, true, 1.0, 1.0, 21.0, 21
Gasetavl, 2, false, 1.5, 0.0, 1000.0, 499
Chatrang, 4, true, 1.0, 1.0, 69.0, 17
I Pere, 2, false, 2.0, -1.0, 30.0, 14
Skirmish (GDL), 2, true, 1.0, 1.0, 88.0, 44
Symbol S.2, 2, true, 1.0, 1.0, 25.0, 14
Bagha Guti, 2, true, 1.0, 1.0, 107.0, 54
Shatranj (Iraq), 2, true, 1.0, 1.0, 3.0, 2
Feed the Ducks, 2, true, 1.0, 1.0, 9.0, 5
Adidada, 2, true, 1.0, 1.0, 30.0, 14
Labirintus, 1, true, 1.0, 1.0, 33.0, 33
Waurie, 2, false, 2.0, -1.0, 96.0, 44
Daramuti, 2, true, 1.0, 1.0, 691.0, 167
Three Men's Morris, 2, true, 1.0, 1.0, 7.0, 4
Rampart, 2, true, 1.0, 1.0, 99.0, 50
Bara Guti (Bihar), 2, true, 1.0, 1.0, 37.0, 19
Dam Hariman, 2, true, 1.0, 1.0, 109.0, 59
Bara Guti, 2, true, 1.0, 1.0, 51.0, 26
Laram Wali, 2, true, 1.0, 1.0, 363.0, 182
Four-Player Chess, 4, false, 2.0, 0.33333333333333337, 2000.0, 636
Hoyito, 2, false, 2.0, -1.0, 111.0, 56
Line and Cross, 2, true, 1.0, 1.0, 22.0, 10
Coc-Inbert, 2, false, 2.0, -1.0, 327.0, 165
Wure Dune, 2, true, 1.0, 1.0, 231.0, 116
Chinese Checkers, 6, false, 3.5, 0.0, 3000.0, 515
Ngrin, 2, false, 1.5, 0.0, 11.0, 6
Ovalhu, 2, false, 1.5, 0.0, 1000.0, 527
Cage, 2, true, 1.0, 1.0, 78.0, 42
Xonin Shatar (Complex), 2, true, 1.0, 1.0, 63.0, 38
Annuvin, 2, true, 1.0, 1.0, 47.0, 22
Lombard Chess, 2, true, 1.0, 1.0, 67.0, 34
HexDame, 2, true, 1.0, 1.0, 92.0, 50
Coyote, 2, false, 2.0, -1.0, 248.0, 123
Zuz Mel (5x5), 2, true, 1.0, 1.0, 32.0, 18
Gabata (Adowa), 2, false, 1.5, 0.0, 1000.0, 481
Center, 2, true, 1.0, 1.0, 27.0, 14
Nsumbi, 2, true, 1.0, 1.0, 59.0, 28
Windflowers, 2, false, 2.0, -1.0, 45.0, 23
Dris at-Talata, 2, true, 1.0, 1.0, 195.0, 98
Alice Chess, 2, true, 1.0, 1.0, 57.0, 29
Xanan Zirge, 2, true, 1.0, 1.0, 125.0, 83
Morpharaoh, 2, false, 2.0, -1.0, 52.0, 25
FairKalah, 2, true, 1.0, 1.0, 15.0, 7
