GAME NAME, NUM PLAYERS, WIN?, RANK P1, UTILITY P1, NUM MOVES, NUM P1 MOVES
Myles, 2, false, 2.0, -1.0, 99.0, 38
HexTrike, 2, true, 1.0, 1.0, 44.0, 21
English Wari (St. Lucia), 2, false, 2.0, -1.0, 50.0, 24
Provincial, 2, false, 2.0, -1.0, 311.0, 155
Deleb, 4, false, 2.5, 0.0, 2000.0, 497
Ahtarah Guti, 2, true, 1.0, 1.0, 313.0, 158
Mweso, 2, true, 1.0, 1.0, 145.0, 110
Crusade, 2, false, 2.0, -1.0, 36.0, 17
Pic, 5, false, 2.0, 0.5, 169.0, 33
Chiana wa Kunja, 2, false, 2.0, -1.0, 169.0, 82
Kolowis Awithlaknannai, 2, true, 1.0, 1.0, 301.0, 151
Seega, 2, true, 1.0, 1.0, 129.0, 65
Misoro Tsoro (Additional Capture), 2, false, 2.0, -1.0, 60.0, 23
Agon, 2, false, 2.0, -1.0, 228.0, 113
Bombardment, 2, false, 2.0, -1.0, 50.0, 24
Paintbucket, 2, true, 1.0, 1.0, 21.0, 11
Driesticken, 2, true, 1.0, 1.0, 239.0, 120
N Puzzles, 1, false, 0.0, -1.0, 500.0, 500
Mangola, 2, false, 2.0, -1.0, 246.0, 94
Zuz Mel (5x5), 2, false, 2.0, -1.0, 62.0, 29
Hus (Nama), 2, false, 1.5, 0.0, 1000.0, 490
Inkblots, 2, false, 2.0, -1.0, 16.0, 7
Sher Bakr, 2, false, 2.0, -1.0, 192.0, 95
Ntyenge, 2, true, 1.0, 1.0, 79.0, 40
Game of Solomon, 2, false, 1.5, 0.0, 25.0, 13
Toguz Kumalak, 2, true, 1.0, 1.0, 182.0, 90
Zuz Mel (7x7), 2, false, 2.0, -1.0, 799.0, 400
Round Merels, 2, true, 1.0, 1.0, 193.0, 97
Ad elta stelpur, 2, true, 1.0, 1.0, 62.0, 37
Hexifact, 2, false, 2.0, -1.0, 44.0, 21
Tides, 2, true, 1.0, 1.0, 91.0, 46
Reversi, 2, false, 2.0, -1.0, 62.0, 30
Troll, 2, false, 2.0, -1.0, 40.0, 19
Kensington, 2, false, 1.5, 0.0, 1000.0, 492
Selbia, 2, false, 1.5, 0.0, 8.0, 3
Throngs, 2, true, 1.0, 1.0, 182.0, 89
Buffa de Baldrac, 2, true, 1.0, 1.0, 354.0, 173
Aw-li On-nam Ot-tjin, 2, true, 1.0, 1.0, 90.0, 44
Tara, 2, true, 1.0, 1.0, 245.0, 123
Pong Hau K'i, 2, false, 2.0, -1.0, 336.0, 167
Pasa, 2, false, 2.0, -1.0, 100.0, 49
Safe Passage, 2, false, 2.0, -1.0, 7.0, 4
Frangieh, 2, true, 1.0, 1.0, 186.0, 97
Mraha wa Bwe, 2, true, 1.0, 1.0, 426.0, 212
Merimueng-rimueng, 2, true, 1.0, 1.0, 200.0, 93
El Zorro, 2, false, 1.5, 0.0, 1000.0, 499
Quantik, 2, true, 1.0, 1.0, 7.0, 4
Buudal, 2, false, 2.0, -1.0, 142.0, 70
Temeen Tavag, 2, false, 2.0, -1.0, 354.0, 176
Quantum Leap, 2, false, 2.0, -1.0, 38.0, 18
Magic Square, 1, false, 0.0, -1.0, 500.0, 500
Nao Guti, 2, false, 2.0, -1.0, 58.0, 26
Gamacha (Nobility), 2, false, 1.5, 0.0, 56.0, 35
Juroku Musashi, 2, false, 2.0, -1.0, 276.0, 137
Jumping Beans, 2, true, 1.0, 1.0, 165.0, 82
Sik, 4, true, 1.0, 1.0, 289.0, 73
Nine Holes, 2, false, 2.0, -1.0, 216.0, 107
Fondji, 2, false, 2.0, -1.0, 164.0, 81
Santaraj, 2, false, 1.5, 0.0, 546.0, 272
Laram Wali, 2, false, 2.0, -1.0, 554.0, 276
Fanorona, 2, true, 1.0, 1.0, 34.0, 17
Waurie, 2, false, 2.0, -1.0, 113.0, 55
Lifeline, 2, false, 2.0, -1.0, 112.0, 55
Sher Bakar, 2, false, 2.0, -1.0, 48.0, 15
Gabata (Shoa I), 2, false, 1.5, 0.0, 1000.0, 470
Oriath, 1, true, 1.0, 1.0, 21.0, 21
Flume, 2, false, 2.0, -1.0, 49.0, 17
Ikibuguzo (Opening 2), 2, true, 1.0, 1.0, 228.0, 171
Order and Chaos, 2, true, 1.0, 1.0, 13.0, 7
Main Tapak Empat, 2, true, 1.0, 1.0, 44.0, 21
20 Squares, 2, false, 2.0, -1.0, 122.0, 62
Gavalata, 4, false, 3.0, -0.33333333333333326, 237.0, 62
King's Valley, 2, false, 2.0, -1.0, 14.0, 6
Double Chess, 2, false, 2.0, -1.0, 786.0, 392
Rolit, 4, false, 2.0, 0.33333333333333337, 64.0, 15
Broken Line, 2, true, 1.0, 1.0, 15.0, 8
Los Alamos Chess, 2, true, 1.0, 1.0, 13.0, 7
Omnidirectional Draughts, 2, true, 1.0, 1.0, 100.0, 51
American Pool Checkers, 2, false, 2.0, -1.0, 67.0, 32
Lotus, 2, false, 2.0, -1.0, 70.0, 34
Liu Tsi, 2, true, 1.0, 1.0, 7.0, 4
Tsun K'i, 2, false, 2.0, -1.0, 239.0, 121
Odd, 2, true, 1.0, 1.0, 61.0, 31
Khutka Boia, 2, false, 2.0, -1.0, 159.0, 82
Baralie, 2, false, 2.0, -1.0, 162.0, 80
Sijat El Taba, 2, false, 2.0, -1.0, 178.0, 77
Quixo, 2, true, 1.0, 1.0, 54.0, 28
Asi Keliya, 4, false, 2.5, 0.0, 2000.0, 487
Pylos, 2, false, 2.0, -1.0, 40.0, 19
Product, 2, false, 2.0, -1.0, 61.0, 31
Labirintus, 1, true, 1.0, 1.0, 29.0, 29
Chaturanga (Kridakausalya), 2, false, 2.0, -1.0, 136.0, 67
Shatren, 2, false, 2.0, -1.0, 24.0, 11
Windflowers, 2, true, 1.0, 1.0, 41.0, 21
Latin Square, 1, false, 0.0, -1.0, 500.0, 500
Dabuda, 2, false, 1.5, 0.0, 101.0, 45
Squaro, 1, false, 0.0, -1.0, 500.0, 500
Ring, 2, false, 2.0, -1.0, 176.0, 87
Sarvatobhadra, 2, false, 2.0, -1.0, 105.0, 53
Tule Paid, 2, true, 1.0, 1.0, 82.0, 45
Kalah, 2, true, 1.0, 1.0, 51.0, 30
Chameleon, 2, false, 2.0, -1.0, 76.0, 37
Tsoro, 2, false, 2.0, -1.0, 90.0, 34
Tre Guti, 2, true, 1.0, 1.0, 201.0, 101
Wali, 2, false, 2.0, -1.0, 128.0, 59
Tsatsarandi, 2, true, 1.0, 1.0, 29.0, 15
Shatranj (Turkey), 2, false, 1.5, 0.0, 1000.0, 499
Pentomino, 2, false, 2.0, -1.0, 8.0, 3
Snort, 2, true, 1.0, 1.0, 38.0, 18
Six Insect Game, 2, true, 1.0, 1.0, 79.0, 40
Mweiso, 2, true, 1.0, 1.0, 57.0, 53
Ghingskoot, 2, false, 2.0, -1.0, 64.0, 31
Main Chator (Batak), 2, true, 1.0, 1.0, 21.0, 11
Chinese Checkers, 6, false, 3.5, 0.0, 3000.0, 480
Sig (El Oued), 4, false, 3.0, -0.33333333333333326, 1009.0, 284
Kulaochal, 2, false, 2.0, -1.0, 7.0, 4
Los Palos, 4, true, 1.0, 1.0, 49.0, 12
Refugia, 2, true, 1.0, 1.0, 21.0, 11
Marelle Triple, 2, false, 2.0, -1.0, 44.0, 19
Terhuchu (Small), 2, false, 2.0, -1.0, 276.0, 137
Selus, 2, false, 1.5, 0.0, 1000.0, 570
Sungka, 2, false, 1.5, 0.0, 1000.0, 550
Lange Puff, 2, true, 1.0, 1.0, 401.0, 197
Icebreaker, 2, false, 2.0, -1.0, 62.0, 30
Mysore Tiger Game, 2, false, 2.0, -1.0, 168.0, 83
Center, 2, true, 1.0, 1.0, 29.0, 15
Li'b al-Ghashim, 2, false, 1.5, 0.0, 1000.0, 1000
Dum Blas, 2, false, 2.0, -1.0, 115.0, 54
Sumi Naga Game (Hunt), 2, false, 2.0, -1.0, 154.0, 73
Gabata (Ansaba), 2, false, 1.5, 0.0, 1000.0, 467
Patok, 2, true, 1.0, 1.0, 687.0, 344
Conflagration and Keep-a-riding, 2, true, 1.0, 1.0, 40.0, 19
JulbaharSubgame, 2, false, 2.0, -1.0, 198.0, 96
El-Mthaltha, 2, true, 1.0, 1.0, 11.0, 6
Merimueng-rimueng-do, 2, true, 1.0, 1.0, 177.0, 89
Kharebga (5x5), 2, true, 1.0, 1.0, 105.0, 53
Intotoi, 2, false, 2.0, -1.0, 71.0, 32
Dogtown Clans, 2, false, 2.0, -1.0, 40.0, 21
Manu, 2, true, 1.0, 1.0, 159.0, 80
Feed the Ducks, 2, true, 1.0, 1.0, 17.0, 9
Tsukkalavde, 2, false, 2.0, -1.0, 316.0, 157
Blue Nile, 2, true, 1.0, 1.0, 25.0, 13
Gabata (Adegrat), 2, false, 1.5, 0.0, 1000.0, 498
3D Tic-Tac-Toe, 2, false, 2.0, -1.0, 12.0, 5
HexGo, 2, false, 2.0, -1.0, 106.0, 52
Wolf and Sheep, 2, false, 2.0, -1.0, 22.0, 10
MaxMatch, 2, true, 1.0, 1.0, 24.0, 11
Line and Cross, 2, true, 1.0, 1.0, 22.0, 10
Kharberg, 2, false, 2.0, -1.0, 69.0, 33
Musinaykahwhanmetowaywin, 2, true, 1.0, 1.0, 244.0, 123
GrandTrictracSubgame, 2, true, 1.0, 1.0, 21.0, 11
Tamman, 4, false, 2.0, 0.33333333333333337, 351.0, 74
Daramuti, 2, false, 2.0, -1.0, 527.0, 257
Starchess, 2, true, 1.0, 1.0, 11.0, 6
Ultimate Tic-Tac-Toe, 2, false, 1.5, 0.0, 57.0, 29
Yonin Shogi, 4, true, 1.0, 1.0, 1142.0, 488
Msuwa wa Kunja, 2, false, 2.0, -1.0, 53.0, 23
Leap Frog, 2, true, 1.0, 1.0, 17.0, 9
Fergen Gobale, 2, false, 2.0, -1.0, 32.0, 15
Quiela, 2, false, 1.5, 0.0, 1000.0, 499
Yavalade, 3, false, 2.0, 0.0, 27.0, 11
Minishogi, 2, false, 2.0, -1.0, 79.0, 38
Onek Rong, 2, true, 1.0, 1.0, 31.0, 16
Kiz Tavlasi, 2, false, 2.0, -1.0, 58.0, 23
Boukerourou, 2, true, 1.0, 1.0, 171.0, 84
Shisima, 2, false, 2.0, -1.0, 208.0, 103
Dai Hasami Shogi, 2, false, 2.0, -1.0, 30.0, 14
Shatranj (Iraq), 2, false, 2.0, -1.0, 14.0, 6
Crand, 2, false, 1.5, 0.0, 19.0, 10
Gopher, 2, false, 2.0, -1.0, 46.0, 22
Isolo, 2, true, 1.0, 1.0, 82.0, 44
Chopsticks, 2, false, 2.0, -1.0, 250.0, 124
Shatranj al-Kabir, 2, false, 1.5, 0.0, 1000.0, 499
Watershed, 2, true, 1.0, 1.0, 57.0, 29
Backgammon, 2, true, 1.0, 1.0, 260.0, 125
Sprout-R-Out, 2, false, 1.5, 0.0, 35.0, 20
Zola, 2, true, 1.0, 1.0, 49.0, 25
Tauru, 2, true, 1.0, 1.0, 45.0, 26
Gundru, 2, false, 1.5, 0.0, 1000.0, 499
Lam Pusri, 2, false, 2.0, -1.0, 226.0, 109
Mao Naga Tiger Game, 2, false, 2.0, -1.0, 212.0, 105
Gabata (Wuqro), 2, false, 2.0, -1.0, 696.0, 357
Pleasant Draughts, 2, true, 1.0, 1.0, 190.0, 96
Tables Rabbatuees, 2, false, 2.0, -1.0, 70.0, 28
Lam Waladach, 2, false, 1.5, 0.0, 1000.0, 500
Fox and Geese, 2, true, 1.0, 1.0, 255.0, 128
Djara-Badakh, 2, true, 1.0, 1.0, 217.0, 109
Andantino, 2, true, 1.0, 1.0, 25.0, 13
Three Men's Morris, 2, true, 1.0, 1.0, 7.0, 4
Tsoro (Baia), 2, false, 2.0, -1.0, 125.0, 57
Konane, 2, false, 2.0, -1.0, 82.0, 40
Murus Gallicus, 2, true, 1.0, 1.0, 93.0, 47
Ploy, 2, true, 1.0, 1.0, 26.0, 13
Hermit, 2, true, 1.0, 1.0, 44.0, 21
Azigo, 2, false, 1.5, 0.0, 1000.0, 499
Schachzabel, 2, false, 1.5, 0.0, 1000.0, 499
Symbol S.2, 2, true, 1.0, 1.0, 15.0, 9
Jungle, 2, true, 1.0, 1.0, 51.0, 26
Shatranj, 2, false, 2.0, -1.0, 143.0, 70
Damspel, 2, true, 1.0, 1.0, 68.0, 35
Pentalath, 2, true, 1.0, 1.0, 17.0, 9
CrossGeo, 2, true, 1.0, 1.0, 26.0, 12
Lava, 2, true, 1.0, 1.0, 157.0, 79
Katra, 2, false, 1.5, 0.0, 1000.0, 511
Shashki, 2, false, 2.0, -1.0, 241.0, 121
Bosh, 2, false, 1.5, 0.0, 1000.0, 493
Rimoe, 2, true, 1.0, 1.0, 231.0, 116
Cab e Quinal, 2, true, 1.0, 1.0, 401.0, 201
Janes Soppi (Symmetrical), 2, false, 1.5, 0.0, 1000.0, 499
TacTix, 2, true, 1.0, 1.0, 20.0, 10
Viking Chess, 2, false, 2.0, -1.0, 208.0, 103
Siryu (War), 2, false, 2.0, -1.0, 404.0, 206
Ngolo, 2, false, 2.0, -1.0, 241.0, 121
Nei-Pat-Kono, 2, false, 2.0, -1.0, 28.0, 13
Baqura, 2, true, 1.0, 1.0, 193.0, 60
Tab, 2, false, 2.0, -1.0, 51.0, 20
Msuwa, 2, false, 2.0, -1.0, 72.0, 28
Lobudok, 2, true, 1.0, 1.0, 107.0, 68
Ratti-Chitti-Bakri, 2, false, 1.5, 0.0, 1000.0, 499
Twelve Men's Morris, 2, false, 2.0, -1.0, 72.0, 33
SpanRups, 1, true, 1.0, 1.0, 24.0, 24
Claustro, 2, false, 2.0, -1.0, 16.0, 7
Nerenchi Keliya, 2, false, 2.0, -1.0, 50.0, 18
Shobu, 2, false, 2.0, -1.0, 136.0, 67
Meridians, 2, false, 2.0, -1.0, 125.0, 63
Ssang-Ryouk, 2, false, 2.0, -1.0, 203.0, 97
Daldos, 2, true, 1.0, 1.0, 300.0, 148
Kotu Ellima, 2, false, 2.0, -1.0, 626.0, 312
OffShore, 2, true, 1.0, 1.0, 33.0, 17
Bashni, 2, false, 2.0, -1.0, 174.0, 86
Redstone, 2, false, 2.0, -1.0, 287.0, 144
Ludus Anglicorum, 2, false, 2.0, -1.0, 462.0, 230
Ecosys, 2, true, 1.0, 1.0, 67.0, 34
Bagh Guti, 2, false, 2.0, -1.0, 72.0, 27
Dam Hariman, 2, false, 2.0, -1.0, 127.0, 59
Li'b el-Merafib, 4, true, 1.0, 1.0, 475.0, 127
Nuktagaq, 2, true, 1.0, 1.0, 193.0, 97
Dala, 2, true, 1.0, 1.0, 68.0, 37
Nsolo, 2, true, 1.0, 1.0, 143.0, 99
Challis Ghutia (Titagarh), 2, false, 1.5, 0.0, 1000.0, 499
Gabata (Aksum), 2, false, 1.5, 0.0, 1000.0, 521
Tsoro Yemutwelve, 2, true, 1.0, 1.0, 58.0, 34
First Attack, 2, false, 2.0, -1.0, 8.0, 3
Pachih, 4, false, 2.0, 0.33333333333333337, 247.0, 51
Yeung Luk Sz' Kon Tseung Kwan, 2, false, 1.5, 0.0, 1000.0, 499
El Cazador, 2, false, 1.5, 0.0, 1000.0, 499
Tandems, 2, false, 2.0, -1.0, 200.0, 99
Dara, 2, false, 2.0, -1.0, 110.0, 52
Acedrex de los Cuatros Tiempos, 4, false, 1.5, 0.6666666666666667, 2000.0, 936
Unnamed Dutch Draughts Game, 2, true, 1.0, 1.0, 95.0, 49
Fibonacci Nim, 2, true, 1.0, 1.0, 56.0, 32
Greater Even Loss, 2, false, 2.0, -1.0, 9.0, 5
Rio Kadalis, 2, true, 1.0, 1.0, 885.0, 462
Wrigglers, 2, false, 2.0, -1.0, 58.0, 28
Brain Coral, 2, true, 1.0, 1.0, 32.0, 15
Deka, 2, true, 1.0, 1.0, 44.0, 21
Killer Sudoku, 1, false, 0.0, -1.0, 500.0, 500
Press Ups, 2, false, 1.5, 0.0, 17.0, 9
Sweep Burrow, 2, true, 1.0, 1.0, 62.0, 32
Fenix, 2, false, 2.0, -1.0, 153.0, 74
Tayam Sonalu, 4, false, 4.0, -1.0, 660.0, 190
Terhuchu, 2, false, 1.5, 0.0, 1000.0, 499
Ketch-Dolt, 2, true, 1.0, 1.0, 109.0, 55
Papan Dakon, 2, false, 1.5, 0.0, 1000.0, 510
Cram, 2, true, 1.0, 1.0, 17.0, 9
Wolf und Schaaf, 2, true, 1.0, 1.0, 43.0, 22
Hund efter Hare (Thy), 2, false, 1.5, 0.0, 1000.0, 499
Um el-Bil, 2, true, 1.0, 1.0, 97.0, 49
Lights Out, 1, false, 0.0, -1.0, 100.0, 100
Senet, 2, false, 2.0, -1.0, 228.0, 114
Shogun, 2, true, 1.0, 1.0, 15.0, 8
Shuanglu, 2, true, 1.0, 1.0, 310.0, 154
Katra Boaoaka, 2, false, 2.0, -1.0, 56.0, 17
Groups, 2, false, 1.5, 0.0, 1000.0, 499
Abak, 2, false, 1.5, 0.0, 1000.0, 499
Sudoku, 1, false, 0.0, -1.0, 500.0, 500
Choro (Acholi), 2, true, 1.0, 1.0, 94.0, 78
Gonnect, 2, true, 1.0, 1.0, 121.0, 61
Awithlaknan Mosona, 2, false, 2.0, -1.0, 64.0, 31
Cercar La Liebre, 2, false, 2.0, -1.0, 36.0, 17
Astralesce and Constellation, 2, false, 2.0, -1.0, 18.0, 8
Jeu Militaire, 2, true, 1.0, 1.0, 175.0, 88
Ti, 2, true, 1.0, 1.0, 65.0, 32
Enindji, 2, true, 1.0, 1.0, 117.0, 59
Gobblet Gobblers, 2, true, 1.0, 1.0, 7.0, 4
Stratomic, 2, false, 1.5, 0.0, 469.0, 234
Sute, 2, false, 1.5, 0.0, 1000.0, 499
Kharebga (7x7), 2, false, 2.0, -1.0, 820.0, 409
Andada, 2, true, 1.0, 1.0, 120.0, 67
Neg Tugal Tuux, 2, false, 2.0, -1.0, 100.0, 49
Nedilmarth, 2, true, 1.0, 1.0, 17.0, 9
Epelle, 2, false, 2.0, -1.0, 206.0, 102
Chess Puzzle, 2, true, 1.0, 1.0, 1.0, 1
Y, 2, true, 1.0, 1.0, 31.0, 16
Kay, 2, false, 1.5, 0.0, 100.0, 50
Meurimueng-rimueng Peuet Ploh, 2, false, 1.5, 0.0, 1000.0, 496
De Vasa Chess, 2, true, 1.0, 1.0, 77.0, 39
Tuz, 2, false, 1.5, 0.0, 1000.0, 523
Ludus Latrunculorum, 2, false, 1.5, 0.0, 1000.0, 493
Diamond, 2, false, 2.0, -1.0, 14.0, 6
Ethiopian Capture Game, 2, true, 1.0, 1.0, 265.0, 133
Symple, 2, false, 2.0, -1.0, 361.0, 158
Tai Shogi, 2, false, 1.5, 0.0, 1000.0, 498
Gasetavl, 2, false, 1.5, 0.0, 1000.0, 499
Bao Kiswahili (DR Congo), 2, true, 1.0, 1.0, 33.0, 22
Ratio, 2, false, 2.0, -1.0, 16.0, 9
HexDame, 2, false, 2.0, -1.0, 222.0, 110
Vela, 2, true, 1.0, 1.0, 118.0, 55
Xiangqi, 2, false, 2.0, -1.0, 218.0, 108
Bajr, 2, true, 1.0, 1.0, 163.0, 82
Pasang, 2, true, 1.0, 1.0, 110.0, 60
Shatranj (14x14), 2, false, 1.5, 0.0, 1000.0, 499
Romavoa, 2, false, 2.0, -1.0, 74.0, 36
Quendo, 4, true, 1.0, 1.0, 57.0, 25
Kawasukuts, 2, true, 1.0, 1.0, 9.0, 5
Siryu (Race), 4, false, 2.5, 0.0, 2000.0, 485
International Draughts, 2, true, 1.0, 1.0, 296.0, 149
FairKalah, 2, false, 2.0, -1.0, 38.0, 15
Tsoro Yemutatu, 2, false, 2.0, -1.0, 172.0, 85
English Draughts, 2, false, 2.0, -1.0, 200.0, 99
Mughal Pathan, 2, false, 2.0, -1.0, 634.0, 317
Bagh Batti, 2, false, 2.0, -1.0, 92.0, 37
Monkey Queen, 2, true, 1.0, 1.0, 3.0, 2
